Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2014-01-01,0.0,0.941682,0.0,0,0,0.0
2014-01-02,-2.168404344971009e-19,0.9394520000000001,-3.6140072416183473e-20,0,0,0.0
2014-01-03,-1.7928515596522462e-06,0.9372860000000001,-1.925543345872806e-05,0,0,0.0
2014-01-06,0.0014054973071381937,0.9406899999999999,0.003158897043582367,0,0,0.0
2014-01-07,0.005888859765489088,0.9380069999999999,0.0026992531458638904,0,0,0.0
2014-01-08,-0.015321928603952529,0.9282469999999999,-0.008759404433597703,0,0,0.0
2014-01-09,-0.013242437170739259,0.924018,-0.0015743912156373056,0,0,0.0
2014-01-10,0.0175289084385871,0.9221010000000001,0.003772358167738143,0,0,0.0
2014-01-13,-0.035233567598897474,0.9170860000000001,-0.025555144545154392,-1,-1000000,0.0
2014-01-14,-0.03409564294737412,0.918949,-0.016830245737319168,0,-1000000,-1862.999999999948
2014-01-15,-0.012518283871771674,0.9134760000000001,0.005626927093684437,0,-1000000,3610.0000000000023
2014-01-16,-0.0021478852916350863,0.913392,0.03585657579117087,1,0,3694.0000000001164
2014-01-17,-0.006924652571661399,0.914746,0.008126581339199489,0,0,3694.0000000001164
2014-01-20,0.02582147593216371,0.911993,0.031862763049134275,1,1000000,3694.0000000001164
2014-01-21,-0.0012094003456778971,0.913042,-0.0023241406880842776,0,1000000,4743.000000000083
2014-01-22,0.0006881361636972925,0.9117430000000001,-0.00651712259508986,-1,0,3444.000000000233
2014-01-23,0.009919203140715526,0.900739,-0.01464285776716443,-1,-1000000,3444.000000000233
2014-01-24,0.023014509317444722,0.899855,-0.019429008405082715,0,-1000000,4328.000000000229
2014-01-27,0.2662733677556267,0.9039959999999999,-0.015312039107144498,1,0,187.00000000034925
2014-01-28,-0.07975805118559276,0.899718,-0.009138542228015177,0,0,187.00000000034925
2014-01-29,0.005812791635638999,0.897183,0.004277720660157785,0,0,187.00000000034925
2014-01-30,-0.027595132537131778,0.894374,-0.0030379563474396114,0,0,187.00000000034925
2014-01-31,-0.0399560935003243,0.896387,0.005870649130091803,0,0,187.00000000034925
2014-02-03,-0.08057915298264606,0.8990950000000001,0.0034567430585920066,0,0,187.00000000034925
2014-02-04,-0.14786040404722295,0.9003329999999999,-0.0030870324610536926,0,0,187.00000000034925
2014-02-05,-0.03139636910382393,0.902283,0.009518213904727117,0,0,187.00000000034925
2014-02-06,-0.034302196549744715,0.902731,0.007492776599336156,0,0,187.00000000034925
2014-02-07,-0.020568029949242502,0.903432,0.005004530309589648,0,0,187.00000000034925
2014-02-10,0.026368091130944567,0.9060520000000001,-0.00032692560841083847,0,0,187.00000000034925
2014-02-11,0.016909139301224015,0.904486,-0.004723997881764155,0,0,187.00000000034925
2014-02-12,0.03865927108745384,0.9083969999999999,-0.0014520144095690418,0,0,187.00000000034925
2014-02-13,0.035643165120181626,0.909595,-0.0035354729039010165,0,0,187.00000000034925
2014-02-14,0.03507683367429425,0.9109709999999999,0.007909691881357832,0,0,187.00000000034925
2014-02-17,0.03632786032806603,0.911328,0.006214064000130907,0,0,187.00000000034925
2014-02-18,0.025027184246202483,0.912742,0.02596887141718563,1,1000000,187.00000000034925
2014-02-19,0.005109543406930948,0.913125,0.022129980986422326,0,1000000,570.0000000002605
2014-02-20,0.006403915113584407,0.903342,0.023857884571076293,-1,0,-9212.99999999965
2014-02-21,0.019608268784122238,0.900601,0.026173211200042224,1,1000000,-9212.99999999965
2014-02-24,0.010542171131413064,0.8999280000000001,0.024386371803684977,0,1000000,-9885.999999999574
2014-02-25,0.02187788900321165,0.904257,0.022869016880391443,0,1000000,-5556.999999999658
2014-02-26,0.021388900155477585,0.9022100000000001,0.0227462926474734,-1,0,-7603.999999999534
2014-02-27,0.018045582328638433,0.8979879999999999,0.018450553868497498,1,1000000,-7603.999999999534
2014-02-28,0.03216963977740693,0.8990379999999999,0.02118318858381601,0,1000000,-6553.999999999539
2014-03-03,0.022083684663846265,0.903963,0.016768567595077836,-1,0,-1628.999999999418
2014-03-04,0.019283745700796506,0.90256,0.010909433402238844,1,1000000,-1628.999999999418
2014-03-05,0.024924779274165202,0.901876,0.013234213825386174,0,1000000,-2312.999999999436
2014-03-06,0.023817066785605006,0.906766,0.010429908896520415,0,1000000,2577.000000000514
2014-03-07,0.03292986965582524,0.910274,0.02454902171506224,-1,0,6085.000000000582
2014-03-10,0.03747224759439998,0.9018430000000001,0.030544395887576254,1,1000000,6085.000000000582
2014-03-11,0.035320829456570606,0.899742,0.02592964280233187,0,1000000,3984.0000000005625
2014-03-12,0.02844204075111584,0.9002030000000001,0.017535271922120604,0,1000000,4445.0000000006075
2014-03-13,0.043667424217282855,0.8995479999999999,0.02336838916551242,0,1000000,3790.000000000424
2014-03-14,0.04023858248730949,0.902747,0.013826729094898927,0,1000000,6989.000000000487
2014-03-17,0.037947885085527475,0.901331,0.015320330634712597,-1,0,5573.000000000466
2014-03-18,0.03598512711372744,0.904323,0.015416125833715585,1,1000000,5573.000000000466
2014-03-19,0.05095355939328523,0.89865,0.020194976301765595,0,1000000,-99.99999999957345
2014-03-20,0.03645525493811583,0.8892450000000001,0.014645908426798105,1,2000000,-9504.99999999946
2014-03-21,0.03301754138451754,0.889601,0.009942128064460218,0,2000000,-8792.999999999634
2014-03-24,0.03040968063246416,0.890813,0.009704541371489874,0,2000000,-6368.999999999654
2014-03-25,0.02711436541403395,0.8930959999999999,0.010484833039157936,0,2000000,-1802.9999999998054
2014-03-26,0.02727734682839454,0.8956559999999999,0.008152087873492399,0,2000000,3317.000000000208
2014-03-27,0.024826711678153795,0.901015,0.0018653064982964989,0,2000000,14035.000000000435
2014-03-28,0.029675003347288564,0.906651,-0.0004616847814065136,-1,1000000,15440.000000000426
2014-03-31,0.028133606484725675,0.904977,0.005119201585491972,-1,0,23633.000000000466
2014-04-01,0.025817479868184057,0.9048139999999999,0.008897280540200702,0,0,23633.000000000466
2014-04-02,0.008877117625561115,0.906783,0.004244344788741638,0,0,23633.000000000466
2014-04-03,-0.0026103403747295352,0.9067,-0.000718118035278046,0,0,23633.000000000466
2014-04-04,-0.008035034160432282,0.9062899999999999,-0.00705220704658565,0,0,23633.000000000466
2014-04-07,0.001345016614593247,0.910755,-0.01045544397368486,-1,-1000000,23633.000000000466
2014-04-08,-0.0006282925049513038,0.91112,-0.006892170513234371,0,-1000000,23268.000000000407
2014-04-09,0.010095588747893847,0.914997,0.0012929630690958758,0,-1000000,19391.0000000005
2014-04-10,0.01964524722695421,0.919118,0.01020121191436398,1,0,15270.000000000466
2014-04-11,0.008078639197228912,0.9146290000000001,0.010752753958552448,1,1000000,15270.000000000466
2014-04-14,0.014986502907406954,0.911062,0.009650198650161132,0,1000000,11703.000000000367
2014-04-15,0.013011317789927413,0.9117430000000001,0.008494953311567523,0,1000000,12384.000000000411
2014-04-16,-0.011654178578175422,0.910382,0.0011853269507760425,0,1000000,11023.000000000353
2014-04-17,0.0010209230966589417,0.9083479999999999,0.011574346355314753,0,1000000,8989.000000000262
2014-04-18,-0.016356882532811916,0.9085040000000001,0.00439246369759861,0,1000000,9145.000000000418
2014-04-21,-0.011530306708373463,0.907375,0.006721050203682968,0,1000000,8016.000000000372
2014-04-22,-0.016365338658988846,0.9076059999999999,0.003559813219144046,0,1000000,8247.000000000242
2014-04-23,-0.0036405656312637922,0.9069229999999999,0.009567283547353776,0,1000000,7564.000000000253
2014-04-24,-0.002519005328935779,0.9065770000000001,0.004566613386313253,0,1000000,7218.0000000004065
2014-04-25,-0.016528278999743597,0.907359,0.0018311077275936047,0,1000000,8000.000000000356
2014-04-28,-0.010413839206891552,0.9062899999999999,0.003221567244337241,0,1000000,6931.000000000258
2014-04-29,-0.02518691999477748,0.9071040000000001,0.002497672319320677,0,1000000,7745.000000000462
2014-04-30,-0.0208232576193047,0.913075,-0.004167101707151434,0,1000000,13716.000000000298
2014-05-01,-0.003196991395861685,0.911993,0.0056324501530381045,0,1000000,12634.000000000382
2014-05-02,0.0028565423867255553,0.912134,0.007246378146525198,0,1000000,12775.00000000033
2014-05-05,0.014953484201523575,0.9110790000000001,0.00888760275600283,0,1000000,11720.000000000413
2014-05-06,0.01953280320170712,0.912559,0.00713278302505894,0,1000000,13200.000000000338
2014-05-07,0.02242045751245876,0.918358,0.012691178096373027,0,1000000,18999.00000000034
2014-05-08,0.00403100070349194,0.9176,0.006011090931964369,-1,0,18241.00000000035
2014-05-09,-0.0023649382756698763,0.923344,-0.006897362938282859,0,0,18241.00000000035
2014-05-12,-0.0033219029080675333,0.9176,-0.014332077059163756,-1,-1000000,18241.00000000035
2014-05-13,-0.0020443331651727823,0.9176,-0.0122972211364238,0,-1000000,18241.00000000035
2014-05-14,0.00018491551715881568,0.916926,-0.01699399679881672,0,-1000000,18915.000000000302
2014-05-15,0.011723396427047242,0.9185270000000001,-0.020264394105781288,1,0,17314.000000000233
2014-05-16,0.006896064455598587,0.9194559999999999,-0.0103188294989636,-1,-1000000,17314.00000000012
2014-05-19,-0.0002521114111158204,0.92048,-0.009088558588524203,0,-1000000,16290.000000000096
2014-05-20,-0.0032672263345017625,0.919802,-0.010046937176044048,0,-1000000,16968.000000000055
2014-05-21,-0.027250789845395446,0.916725,-0.017889819887051357,0,-1000000,20045.00000000005
2014-05-22,-0.026933518259964533,0.916271,-0.012267156636334304,1,0,20499.000000000116
2014-05-23,-0.027336450538791718,0.9180209999999999,-0.013445785467995786,-1,-1000000,20499.000000000116
2014-05-26,-0.04046759629863672,0.920048,-0.01681731512131509,0,-1000000,18472.000000000004
2014-05-27,-0.03315966204135759,0.92115,-0.013819173225950245,0,-1000000,17369.999999999956
2014-05-28,-0.03146216969762143,0.921319,0.004593414291505738,0,-1000000,17200.99999999998
2014-05-29,-0.07028260374434804,0.920048,-0.005873890283977143,0,-1000000,18472.000000000004
2014-05-30,-0.07024827540432488,0.9227139999999999,-0.0037332352661909795,0,-1000000,15806.000000000058
2014-06-02,-0.07025897098227717,0.9222540000000001,-0.004645991373887308,0,-1000000,16265.99999999985
2014-06-03,-0.08652808052765945,0.9172459999999999,0.0012967776204320198,0,-1000000,21274.000000000087
2014-06-04,-0.07761001310990417,0.9160870000000001,0.000988922219229374,1,0,22432.999999999884
2014-06-05,-0.07450015525284205,0.913993,0.004327980647215556,0,0,22432.999999999884
2014-06-06,-0.036060039068304316,0.915684,0.00329923059712717,0,0,22432.999999999884
2014-06-09,-0.02283927565687078,0.915307,0.007714849399965017,0,0,22432.999999999884
2014-06-10,-0.024883714029045906,0.916926,0.012771589720816896,1,1000000,22432.999999999884
2014-06-11,-0.0015762376746807486,0.917583,0.017578955789469605,0,1000000,23089.9999999999
2014-06-12,0.03896113173182757,0.9201159999999999,0.019945812506935185,-1,0,25622.999999999767
2014-06-13,0.07255442543517672,0.921226,0.02953077277250974,1,1000000,25622.999999999767
2014-06-16,0.06274155830866215,0.92115,0.030664216915085758,0,1000000,25546.999999999804
2014-06-17,0.06423611174108347,0.9217350000000001,0.022939010627747027,0,1000000,26131.999999999858
2014-06-18,0.05579977844250237,0.9206409999999999,0.02259577548469804,-1,0,25037.99999999965
2014-06-19,0.07612061310387146,0.9229350000000001,0.020621792920825714,1,1000000,25037.999999999538
2014-06-20,0.06330264501253989,0.9244709999999999,0.015949979905968366,0,1000000,26573.99999999941
2014-06-23,0.04918313963558176,0.93006,0.010685666268978824,-1,0,32162.999999999534
2014-06-24,0.04215741823909563,0.93194,0.0066682664126157505,0,0,32162.999999999534
2014-06-25,0.026686156287293372,0.930839,-0.0011150214838181625,0,0,32162.999999999534
2014-06-26,0.044347613014233636,0.9326700000000001,-0.0003798916815001362,0,0,32162.999999999534
2014-06-27,0.04776241248948333,0.935322,0.001009578979145158,0,0,32162.999999999534
2014-06-30,0.038873264382461775,0.9376030000000001,-0.0068798915436531416,0,0,32162.999999999534
2014-07-01,0.029162877768372758,0.937119,0.0021096694334024396,0,0,32162.999999999534
2014-07-02,0.021070912345393975,0.940398,0.0057531065953201925,0,0,32162.999999999534
2014-07-03,0.020183923946626093,0.937506,0.006712384509830247,0,0,32162.999999999534
2014-07-04,0.008423352031342788,0.940159,5.020338968549199e-05,0,0,32162.999999999534
2014-07-07,0.0034169519297704894,0.938967,-2.3612543667210237e-05,0,0,32162.999999999534
2014-07-08,0.008529406397888134,0.936154,0.00041290025186259513,0,0,32162.999999999534
2014-07-09,0.018400781493164608,0.937005,0.0017154397036244957,0,0,32162.999999999534
2014-07-10,0.022947805113599846,0.9390200000000001,0.0034890713321474205,0,0,32162.999999999534
2014-07-11,0.01769723656112466,0.939117,-0.004041214495097242,0,0,32162.999999999534
2014-07-14,0.022567505407818694,0.9322010000000001,0.0027607216642351394,0,0,32162.999999999534
2014-07-15,0.020103719640955357,0.933271,0.0023900589205746257,0,0,32162.999999999534
2014-07-16,-0.003511734890241416,0.9294370000000001,0.0025379895831327283,0,0,32162.999999999534
2014-07-17,-0.008783451428455916,0.931376,-0.0009205763452540132,0,0,32162.999999999534
2014-07-18,-0.02021654042808782,0.9292469999999999,-0.00902050088482987,0,0,32162.999999999534
2014-07-21,-0.010429210550444892,0.9311590000000001,-0.012165551783500223,-1,-1000000,32162.999999999534
2014-07-22,-0.017755989613798286,0.931307,-0.015732847357374073,0,-1000000,32014.999999999607
2014-07-23,-0.02044891699311265,0.931272,-0.02152554406911273,0,-1000000,32049.999999999614
2014-07-24,-0.03762913363943093,0.931932,-0.022666232472349026,0,-1000000,31389.99999999962
2014-07-25,-0.04124332679862546,0.930752,-0.023840898038373703,0,-1000000,32569.99999999958
2014-07-28,-0.039036042091382714,0.925027,-0.02330134245012864,1,0,38294.99999999965
2014-07-29,-0.0367784479958427,0.926097,-0.0195885256530178,-1,-1000000,38294.99999999965
2014-07-30,-0.03808758958513402,0.9216340000000001,-0.01974448948652714,0,-1000000,42757.999999999534
2014-07-31,-0.03305452794382387,0.916842,-0.015047954039348761,1,0,47549.99999999965
2014-08-01,-0.02606433398733079,0.916985,-0.01539534927499065,-1,-1000000,47549.99999999965
2014-08-04,-0.02087099703705187,0.915617,-0.011935178128314773,0,-1000000,48917.99999999969
2014-08-05,-0.017037912965993964,0.916977,-0.009336697306943162,1,0,47557.99999999965
2014-08-06,-0.025721243208671057,0.912234,-0.012363286230271097,-1,-1000000,47557.99999999965
2014-08-07,-0.019374198782597416,0.9160530000000001,-0.01290686214717614,0,-1000000,43738.99999999952
2014-08-08,-0.019480081863669518,0.9148040000000001,-0.01831249233470323,0,-1000000,44987.99999999958
2014-08-11,-0.011416241789870944,0.9117430000000001,-0.009351527261754209,0,-1000000,48048.999999999556
2014-08-12,-0.013395082885294451,0.9151309999999999,-0.01278020261340731,1,0,44660.99999999977
2014-08-13,-0.01671758709995277,0.915349,-0.01253722195569921,-1,-1000000,44660.99999999977
2014-08-14,-0.006348502103212118,0.916271,-0.011198447093891239,0,-1000000,43738.99999999979
2014-08-15,-0.005225762265278889,0.916918,-0.009418912790516829,0,-1000000,43091.99999999972
2014-08-18,-0.0044777889727201994,0.9180799999999999,-0.004939240872936898,0,-1000000,41929.99999999984
2014-08-19,-0.0075998894003391024,0.918248,-0.007216883764622192,0,-1000000,41761.99999999978
2014-08-20,-0.008209270213989801,0.914068,-0.010622463763361496,0,-1000000,45941.999999999745
2014-08-21,-0.01448474758729219,0.911826,-0.012066271804547866,1,0,48183.99999999977
2014-08-22,-0.011449254188230682,0.913609,-0.00875861110499284,0,0,48183.99999999977
2014-08-25,-0.016061451286478887,0.911668,-0.014482186341947966,-1,-1000000,48183.99999999977
2014-08-26,-0.020046872395184122,0.9096700000000001,-0.014541903380087587,0,-1000000,50181.99999999971
2014-08-27,-0.01776321335891467,0.913242,-0.016374585757566364,1,0,46609.99999999977
2014-08-28,-0.018581074908837432,0.920175,-0.017151301324169584,-1,-1000000,46609.99999999977
2014-08-29,-0.01648278540173828,0.921234,-0.0164574550941788,0,-1000000,45550.99999999974
2014-09-01,-0.017426611497052064,0.9194469999999999,-0.018107534616919715,0,-1000000,47337.99999999983
2014-09-02,-0.00996213199903025,0.920048,-0.013257525782652413,1,0,46736.99999999977
2014-09-03,-0.019781880484414805,0.9149129999999999,-0.013947830839509052,-1,-1000000,46736.99999999977
2014-09-04,-0.01843380201028481,0.918442,-0.012495147337936524,0,-1000000,43207.99999999965
2014-09-05,-0.024927670685388835,0.9187799999999999,-0.03699086729365778,0,-1000000,42869.9999999997
2014-09-08,-0.016898562499366374,0.918653,-0.03425556859769357,0,-1000000,42996.99999999958
2014-09-09,-0.015352299323497437,0.9106639999999999,-0.03486944265389935,0,-1000000,50985.999999999716
2014-09-10,-0.017108668407333702,0.9112120000000001,-0.03129356288313727,1,0,50437.999999999534
2014-09-11,-0.02853361229204541,0.913409,-0.03423660620824567,-1,-1000000,50437.999999999534
2014-09-12,-0.020510032040478007,0.9061170000000001,-0.02389115965086321,0,-1000000,57729.9999999995
2014-09-15,-0.02014541373566834,0.901941,-0.046351316595619675,-1,-2000000,61905.99999999957
2014-09-16,-0.01564629277991003,0.90501,-0.042597727899059454,1,-1000000,58432.99999999962
2014-09-17,-0.01711612069366621,0.911328,-0.03709351553250314,1,0,49449.999999999534
2014-09-18,-0.028719319371256734,0.908381,-0.05692390332868399,-1,-1000000,49449.999999999534
2014-09-19,-0.022198664193781525,0.913918,-0.041436924910669345,0,-1000000,43912.99999999952
2014-09-22,-0.020672236368414674,0.913617,-0.050953685579311486,0,-1000000,44213.99999999952
2014-09-23,-0.017867578334931456,0.905904,-0.039173954977740726,0,-1000000,51926.99999999948
2014-09-24,-0.018901535782847485,0.903342,-0.03207198380007427,1,0,54488.999999999534
2014-09-25,-0.019182930444995323,0.902935,-0.039739546490961945,-1,-1000000,54488.999999999534
2014-09-26,-0.033769932986433285,0.900576,-0.03726850317948448,0,-1000000,56847.999999999534
2014-09-29,-0.03844867293472171,0.8957360000000001,-0.044908645392121006,1,0,61687.99999999942
2014-09-30,-0.048075783441399844,0.8960889999999999,-0.04147240102907531,-1,-1000000,61687.99999999942
2014-10-01,-0.03269523413333135,0.892395,-0.03585257641755365,0,-1000000,65381.99999999928
2014-10-02,-0.036815443910711454,0.896861,-0.034528502550133136,1,0,60915.9999999993
2014-10-03,-0.018028200825736678,0.896379,-0.0215447331279767,-1,-1000000,60915.9999999993
2014-10-06,-0.029529719630007147,0.888123,-0.04149428642968671,0,-1000000,69171.99999999935
2014-10-07,-0.021102317379695562,0.8973040000000001,-0.02475420070992292,1,0,59990.999999999185
2014-10-08,-0.0186705702338154,0.8962180000000001,-0.015116657738404224,-1,-1000000,59990.999999999185
2014-10-09,-0.010211521296882763,0.900658,-0.006946490012101908,0,-1000000,55550.999999999294
2014-10-10,-0.008562306235736348,0.8942459999999999,-0.006460556318126798,0,-1000000,61962.99999999938
2014-10-13,-0.010294647802954658,0.893855,-0.009660097899154209,1,0,62353.9999999993
2014-10-14,-0.0019676502893563614,0.892459,0.0034888421354475605,0,0,62353.9999999993
2014-10-15,0.002469269467909683,0.883783,-0.000822166808239612,0,0,62353.9999999993
2014-10-16,0.017183558619799102,0.887776,0.023669039043620603,1,1000000,62353.9999999993
2014-10-17,0.014412277848467782,0.888021,0.022013203870840617,0,1000000,62598.99999999924
2014-10-20,0.014305193227015907,0.8858969999999999,0.015539801330153266,-1,0,60474.999999999185
2014-10-21,0.019269631111721697,0.885583,0.023524872518763583,1,1000000,60474.999999999185
2014-10-22,0.014242663461169208,0.890631,0.010786136057921381,0,1000000,65522.99999999913
2014-10-23,0.0019182172667884406,0.8888889999999999,0.001622201434549081,-1,0,63780.99999999907
2014-10-24,-0.00319639884755532,0.891027,-0.004492113088638617,0,0,63780.99999999907
2014-10-27,0.0007210639078566721,0.8898379999999999,0.0019920463757033715,0,0,63780.99999999907
2014-10-28,0.0048471367047433185,0.8890469999999999,0.007143621011416308,0,0,63780.99999999907
2014-10-29,0.002070565348263733,0.895415,0.004935791230796395,0,0,63780.99999999907
2014-10-30,-0.012805269200337336,0.893575,-0.013754581304358658,-1,-1000000,63780.99999999907
2014-10-31,-0.005457418770365031,0.893336,-0.011530064729995399,0,-1000000,64019.99999999906
2014-11-03,-0.005511090219985571,0.885975,-0.024118888817800103,1,0,71380.99999999907
2014-11-04,-0.00432687584431608,0.880468,-0.020579629461839888,-1,-1000000,71380.99999999907
2014-11-05,0.007115297699312889,0.87774,-0.007932194351661192,0,-1000000,74108.99999999913
2014-11-06,-0.004169447203566674,0.877639,-0.018439543438782627,1,0,74209.99999999907
2014-11-07,-0.003620954121263939,0.875174,-0.022108682200115744,-1,-1000000,74209.99999999907
2014-11-10,-0.00460897643457717,0.8828,-0.019056685111663984,0,-1000000,66583.99999999904
2014-11-11,-0.0016344469915359101,0.8795459999999999,-0.01701843526707491,0,-1000000,69837.99999999914
2014-11-12,0.002025740087369315,0.882301,-0.013684959109886877,0,-1000000,67082.99999999907
2014-11-13,0.005475772426026102,0.8831969999999999,-0.016010273915093798,0,-1000000,66186.99999999917
2014-11-14,0.010571739771664548,0.878657,-0.009300316383805223,0,-1000000,70726.99999999905
2014-11-17,0.009629197844800538,0.8856850000000001,-0.01242697928734912,-1,-2000000,63698.99999999891
2014-11-18,0.009571391368432143,0.8853469999999999,-0.01426635770605067,0,-2000000,64374.99999999925
2014-11-19,0.009358423302040095,0.883252,-0.007949321881858542,0,-2000000,68564.99999999895
2014-11-20,0.003891053721832067,0.881135,-0.009289920624410346,0,-2000000,72798.99999999901
2014-11-21,0.0032777217921300377,0.884251,-0.00998467182336496,0,-2000000,66566.999999999
2014-11-24,-0.00015904762366361364,0.8904559999999999,-0.020921139701480358,0,-2000000,54156.99999999919
2014-11-25,0.0013715098712195973,0.885818,-0.014285136311349731,0,-2000000,63432.99999999903
2014-11-26,-0.004484866262001531,0.8890469999999999,-0.013911878983732853,0,-2000000,56974.99999999918
2014-11-27,-0.00018347598589832197,0.888739,-0.009114492199951628,0,-2000000,57590.99999999913
2014-11-28,0.003954939452620735,0.881912,-0.005662114257991819,0,-2000000,71244.99999999897
2014-12-01,0.005270332947387778,0.873065,-0.004856889148604968,0,-2000000,88938.99999999907
2014-12-02,0.0017655389157787108,0.883392,-0.00685136252643127,1,-1000000,65322.49999999913
2014-12-03,0.001665559233776546,0.877193,-0.008243630137981331,0,-1000000,77720.49999999904
